abstract,keywords,country
"In this note, we use recent advances concerning the K-stability of ℚℚ\mathbb{Q}blackboard_Q-Fano varieties to provide settings for which Vojta’s conjecture holds.","['Vojta’s conjecture', 'K-stability', 'Fano varieties']",[]
"Multiple access (MA) is a crucial part of any wireless system and refers to techniques that make use of the resource dimensions (e.g., time, frequency, power, antenna, code, message, etc) to serve multiple users/devices/machines/services, ideally in the most efficient way. Given the increasing needs of multi-functional wireless networks for integrated communications, sensing, localization, computing, coupled with the surge of machine learning / artificial intelligence (AI) in wireless networks, MA techniques are expected to experience a paradigm shift in 6G and beyond. In this paper, we provide a tutorial, survey and outlook of past, emerging and future MA techniques and pay a particular attention to how wireless network intelligence and multi-functionality will lead to a re-thinking of those techniques. The paper starts with an overview of orthogonal, physical layer multicasting, space domain, power domain, rate-splitting, code domain MAs, and MAs in other domains, and highlight the importance of researching universal multiple access to shrink instead of grow the knowledge tree of MA schemes by providing a unified understanding of MA schemes across all resource dimensions. It then jumps into rethinking MA schemes in the era of wireless network intelligence, covering AI for MA such as AI-empowered resource allocation, optimization, channel estimation, receiver designs, user behavior predictions for different MA schemes, and MA for AI such as federated learning/edge intelligence and over the air computation. We then discuss MA for network multi-functionality and the interplay between MA and integrated
sensing, localization, and communications, covering MA for joint sensing and communications, multimodal sensing-aided communications, multimodal sensing and digital twin-assisted communications, and communication-aided sensing/localization systems. We finish with studying MA for emerging intelligent applications such as semantic communications, metaverse, virtual reality, smart radio and reconfigurable intelligent surfaces, and massive connectivity and random access in Internet-of-Things, before presenting a roadmap toward 6G standardization. Throughout the text, we also point out numerous directions that are promising for future research.","['Multiple', 'Access', 'Orthogonal', 'Multiple', 'Access', 'Non-Orthogonal', 'Multiple', 'Access', 'Space', 'Division', 'Multiple', 'Access', 'Code', 'Domain', 'Multiple', 'Access', 'Rate-Splitting', 'Multiple', 'Access', 'Universal', 'Multiple', 'Access', 'Artificial', 'Intelligence', 'Machine', 'Learning', 'Integrated', 'Sensing and', 'Communications', 'Semantic', 'Communications', 'Reconfigurable', 'Intelligent', 'Surfaces', 'Metaverse', 'Augmented', 'Reality', 'Internet-of-Things', '6G.']",[]
"When implementing hierarchical federated learning over wireless networks, scalability assurance and the ability to handle both interference and device data heterogeneity are crucial. This work introduces a learning method designed to address these challenges, along with
a scalable transmission scheme that efficiently uses a single wireless resource
through over-the-air computation. To provide resistance against data heterogeneity, we employ gradient aggregations. Meanwhile, the impact of interference is minimized through optimized receiver normalizing factors. For this, we model a multi-cluster wireless network using stochastic geometry, and characterize the mean squared error of the aggregation estimations as a function of the network parameters.
We show that despite the interference and the data heterogeneity, the proposed scheme achieves high learning accuracy and can significantly outperform the conventional hierarchical algorithm.","['Federated learning', 'hierarchical networks', 'over-the-air computation', 'interference', 'stochastic geometry.']",[]
"Flamelet-based methods are extensively used in modeling turbulent hydrocarbon flames. However, these models have yet to be established for (lean) premixed hydrogen flames.
While flamelet models exist for laminar thermo-diffusively unstable hydrogen flames, for which consideration of curvature effects has resulted in improved model predictions [1],
it is still unclear whether these models are directly applicable to turbulent hydrogen flames.
Therefore, a detailed assessment of stretch effects on thermochemical states in a turbulent lean premixed hydrogen-air slot flame through finite-rate chemistry simulations is conducted.
Strain and curvature are examined individually using a composition space model, revealing their distinct influences on thermochemical states.
An a-priori analysis confirms that the previously developed tabulated manifolds fall short of capturing all turbulent flame phenomena,
necessitating a novel manifold incorporating both strain and curvature variations.
These results underscore the significance of these variations in developing manifold-based combustion models for turbulent lean hydrogen flames.","['Turbulent premixed flames', 'Thermodiffusive instability', 'Hydrogen combustion', 'Preferential diffusion', 'Strain and curvature', 'Flamelet modeling']",[]
"Visual obstacle discovery is a key step towards autonomous navigation of indoor mobile robots.
Successful solutions have many applications in multiple scenes.
One of the exceptions is the reflective ground.
In this case,
the reflections on the floor resemble the true world,
which confuses the obstacle discovery and leaves navigation unsuccessful.
We argue that the key to this problem lies in obtaining discriminative features for reflections and obstacles.
Note that obstacle and reflection can be separated by the ground plane in 3D space.
With this observation,
we firstly introduce a pre-calibration based ground detection scheme that uses robot motion to predict the ground plane.
Due to the immunity of robot motion to reflection,
this scheme avoids failed ground detection caused by reflection.
Given the detected ground,
we design a ground-pixel parallax to describe the location of a pixel relative to the ground.
Based on this,
a unified appearance-geometry feature representation is proposed to describe objects inside rectangular boxes.
Eventually,
based on segmenting by detection framework,
an appearance-geometry fusion regressor is designed to utilize the proposed feature to discover the obstacles.
It also prevents our model from concentrating too much on parts of obstacles instead of whole obstacles.
For evaluation,
we introduce a new dataset for Obstacle on Reflective Ground (ORG),
which comprises 15 scenes with various ground reflections,
a total of more than 200 image sequences and 3400 RGB images.
The pixel-wise annotations of ground and obstacle provide a comparison to our method and other methods.
By reducing the misdetection of the reflection,
the proposed approach outperforms others.
The source code and the dataset will be available at https://github.com/XuefengBUPT/IndoorObstacleDiscovery-RG.","['Reflective', 'Ground', 'Obstacle', 'Discovery', 'Homography']",[]
"We present a comparative study of the molecular gas in two galaxies from the LEGUS sample: barred spiral NGC 1313 and flocculent spiral NGC 7793. These two galaxies have similar masses, metallicities, and star formation rates, but NGC 1313 is forming significantly more massive star clusters than NGC 7793, especially young massive clusters (<10absent10<10< 10 Myr, >104absentsuperscript104>10^{4}> 10 start_POSTSUPERSCRIPT 4 end_POSTSUPERSCRIPT M⊙direct-product{}_{\odot}start_FLOATSUBSCRIPT ⊙ end_FLOATSUBSCRIPT).
Using ALMA CO(2-1) observations of the two galaxies with the same sensitivities and resolutions of 13 pc, we directly compare the molecular gas in these two similar galaxies to determine the physical conditions responsible for their large disparity in cluster formation.
By fitting size-linewidth relations for the clouds in each galaxy, we find that NGC 1313 has a higher intercept than NGC 7793, implying that its clouds have higher kinetic energies at a given size scale. NGC 1313 also has more clouds near virial equilibrium than NGC 7793, which may be connected to its higher rate of massive cluster formation. However, these virially bound clouds do not show a stronger correlation with young clusters than that of the general cloud population. 
We find surprisingly small differences between the distributions of molecular cloud populations in the two galaxies, though the largest of those differences are that NGC 1313 has higher surface densities and lower free-fall times.","['star formation', 'ALMA spiral galaxies']","['Australia', 'Sweden', 'Germany', 'Italy', 'Switzerland']"
"We compare the molecular cloud properties in sub-galactic regions of two galaxies, barred spiral NGC 1313, which is forming many massive clusters, and flocculent spiral NGC 7793, which is forming significantly fewer massive clusters despite having a similar star formation rate to NGC 1313.
We find that there are larger variations in cloud properties between different regions within each galaxy than there are between the galaxies on a global scale, especially for NGC 1313.
There are higher masses, linewidths, pressures, and virial parameters in the arms of NGC 1313 and center of NGC 7793 than in the interarm and outer regions of the galaxies.
The massive cluster formation of NGC 1313 may be driven by its greater variation in environments, allowing more clouds with the necessary conditions to arise, although no one parameter seems primarily responsible for the difference in star formation.
Meanwhile NGC 7793 has clouds that are as massive and have as much kinetic energy as clouds in the arms of NGC 1313, but have densities and pressures more similar to the interarm regions and so are less inclined to collapse and form stars.
The cloud properties in NGC 1313 and NGC 7793 suggest that spiral arms, bars, interarm regions, and flocculent spirals each represent distinct environments with regard to molecular cloud populations.
We see surprisingly little difference in surface densities between the regions, suggesting that the differences in surface densities frequently seen between arm and interarm regions of lower-resolution studies are indicative of the sparsity of molecular clouds, rather than differences in their true surface density.","['star formation', 'ALMA spiral galaxies']","['Australia', 'Sweden', 'Germany', 'Italy', 'Switzerland']"
"Autonomous driving has rapidly developed and shown promising performance with recent advances in hardware and deep learning methods. High-quality datasets are fundamental for developing reliable autonomous driving algorithms. Previous dataset surveys tried to review the datasets but either focused on a limited number or lacked detailed investigation of the characters of datasets. To this end, we present an exhaustive study of over 200 autonomous driving datasets from multiple perspectives, including sensor modalities, data size, tasks, and contextual conditions. We introduce a novel metric to evaluate the impact of each dataset, which can also be a guide for establishing new datasets. We further analyze the annotation process and quality of datasets. Additionally, we conduct an in-depth analysis of the data distribution of several vital datasets. Finally, we discuss the development trend of the future autonomous driving datasets.","['Dataset', 'influence', 'annotation', 'autonomous driving.']",[]
"The notions of Hausdorff and Fourier dimensions are ubiquitous in harmonic analysis and geometric measure theory. It is known that any hypersurface in ℝd+1superscriptℝ𝑑1\mathbb{R}^{d+1}blackboard_R start_POSTSUPERSCRIPT italic_d + 1 end_POSTSUPERSCRIPT has Hausdorff dimension d𝑑ditalic_d. However, the Fourier dimension depends on the finer geometric properties of the hypersurface. For instance, the Fourier dimension of a hyperplane is 0, and the Fourier dimension of a hypersurface with non-vanishing Gaussian curvature is d𝑑ditalic_d. Recently, Harris has shown that the Euclidean light cone in ℝd+1superscriptℝ𝑑1\mathbb{R}^{d+1}blackboard_R start_POSTSUPERSCRIPT italic_d + 1 end_POSTSUPERSCRIPT has Fourier dimension d−1𝑑1d-1italic_d - 1, which leads one to conjecture that the Fourier dimension of a hypersurface equals the number of non-vanishing principal curvatures. We prove this conjecture for all d𝑑ditalic_d-dimensional cones and cylinders in ℝd+1superscriptℝ𝑑1\mathbb{R}^{d+1}blackboard_R start_POSTSUPERSCRIPT italic_d + 1 end_POSTSUPERSCRIPT generated by hypersurfaces in ℝdsuperscriptℝ𝑑\mathbb{R}^{d}blackboard_R start_POSTSUPERSCRIPT italic_d end_POSTSUPERSCRIPT with non-vanishing Gaussian curvature. In particular, cones and cylinders are not Salem. Our method involves substantial generalizations of Harris’s strategy.","['Fourier dimension', 'Hausdorff dimension', 'Salem set', 'Gaussian curvature', 'Principal curvature', 'Oscillatory integrals', 'Stationary phase', 'Conical and cylindrical hypersurfaces']",[]
"Neural networks (NNs) are increasingly used in always-on safety-critical applications deployed on hardware accelerators (NN-HAs) employing various memory technologies. Reliable continuous operation of NN is essential for safety-critical applications. During online operation, NNs are susceptible to single and multiple permanent and soft errors due to factors such as radiation, aging, and thermal effects. Explicit NN-HA testing methods cannot detect transient faults during inference, are unsuitable for always-on applications, and require extensive test vector generation and storage.
Therefore, in this paper, we propose the
uncertainty fingerprint approach representing the online fault status of NN. Furthermore, we propose a dual head NN topology specifically designed to produce uncertainty fingerprints and the primary prediction of the NN in a single shot. During the online operation, by matching the uncertainty fingerprint, we can concurrently self-test NNs with up to 100%percent100100\%100 % coverage with a low false positive rate while maintaining a similar performance of the primary task. Compared to existing works, memory overhead is reduced by up to 243.7243.7243.7243.7 MB, multiply and accumulate (MAC) operation is reduced by up to 10000×10000\times10000 ×, and false-positive rates are reduced by up to 89%percent8989\%89 %.","['Self-testing', 'concurrent testing', 'testing neural network', 'uncertainty estimation.']",[]
"DSLR cameras can achieve multiple zoom levels via shifting lens distances or swapping lens types.
However, these techniques are not possible on smartphone devices due to space constraints.
Most smartphone manufacturers adopt a hybrid zoom system: commonly a Wide (W) camera at a low zoom level and a Telephoto (T) camera at a high zoom level.
To simulate zoom levels between W and T, these systems crop and digitally upsample images from W, leading to significant detail loss.
In this paper, we propose an efficient system for hybrid zoom super-resolution on mobile devices, which captures a synchronous pair of W and T shots and leverages machine learning models to align and transfer details from T to W.
We further develop an adaptive blending method that accounts for depth-of-field mismatches, scene occlusion, flow uncertainty, and alignment errors.
To minimize the domain gap, we design a dual-phone camera rig to capture real-world inputs and ground-truths for supervised training.
Our method generates a 12-megapixel image in 500ms on a mobile platform and compares favorably against state-of-the-art methods under extensive evaluation on real-world scenarios.","['hybrid zoom', 'dual camera fusion', 'deep neural networks']",[]
"We introduce the notion of quota trees in directed graphs. Given a
nonnegative integer “quota” for each vertex of a directed multigraph
G𝐺Gitalic_G, a quota tree is an immersed rooted tree which hits each vertex of
G𝐺Gitalic_G the prescribed number of times. When the quotas are all one, the
tree is actually embedded and we recover the usual notion of a
spanning arborescence (directed spanning tree). The usual algorithms
which produce spanning arborescences with various properties typically
have (sometimes more complicated) “quota” analogues.
Our original motivation for studying quota trees was the problem of
characterizing the sizes of the Myhill-Nerode equivalence classes in a
connected deterministic finite-state automaton recognizing a given
regular language. We show that the obstruction to realizing a given
set of M-N class sizes is precisely the existence of a suitable quota
tree.
In this paper we develop the basic theory of quota trees.
We give necessary and sufficient conditions for the
existence of a quota tree (or forest) over a given directed graph with
specified quotas, solving the M-N class size problem as a special
case. We discuss some potential applications of quota trees and
forests, and connect them to the k𝑘kitalic_k lightest paths problem. We give
two proofs of the main theorem: one based on an algorithmic loop
invariant, and one based on direct enumeration of quota trees. For the
latter, we use Lagrange inversion to derive a formula which vastly
generalizes both the matrix-tree theorem and Cayley’s formula for
counting labeled trees. We give an efficient algorithm to sample
uniformly from the set of forests with given quotas, as well as a
generalization of Edmonds’ algorithm for computing a minimum-weight
quota forest.","['graph traversal', 'graph search', 'automata', 'DFA', 'regular languages', 'Myhill-Nerode', 'private information retrieval', 'graph immersions', 'arborescences', 'spanning trees', 'Edmonds’ algorithm', 'lightest paths', 'matrix-tree', 'random trees', 'Cayley formula', 'Lagrange inversion', 'Narayana numbers', 'combinatorial reciprocity']",[]
"We present a comprehensive analysis of the Hubble Space Telescope
observations of the atmosphere of WASP-121 b, a ultra-hot Jupiter.
After reducing the transit, eclipse, and phase-curve observations
with a uniform methodology and addressing the biases from
instrument systematics, sophisticated atmospheric retrievals are
used to extract robust constraints on the thermal structure,
chemistry, and cloud properties of the atmosphere.
Our analysis shows that the observations are consistent with a
strong thermal inversion beginning at ∼similar-to\sim∼104superscript10410^{4}10 start_POSTSUPERSCRIPT 4 end_POSTSUPERSCRIPT Pa on the
dayside, solar to subsolar metallicity Z𝑍Zitalic_Z
(i.e., −0.77<log⁡(Z)<0.050.77𝑍0.05-0.77<\log(Z)<0.05- 0.77 < roman_log ( italic_Z ) < 0.05), and super-solar C/O ratio
(i.e., 0.59<C/O<0.870.59C/O0.870.59<\textrm{C/O}<0.870.59 < C/O < 0.87).
More importantly, utilizing the high signal-to-noise ratio and
repeated observations of the planet, we identify the following
unambiguous time-varying signals in the data: i) a shift of
the putative hotspot offset between the two phase-curves and
ii) varying spectral signatures in the transits and eclipses.
By simulating the global dynamics of WASP-121 b
atmosphere at high-resolution, we show that the identified signals
are consistent with quasi-periodic weather patterns, hence
atmospheric variability, with signatures at the level probed by
the observations (∼similar-to\sim∼5% to ∼similar-to\sim∼10%) that change on a
timescale of ∼similar-to\sim∼5 planet days; in the simulations, the
weather patterns arise from the formation and movement of storms
and fronts, causing hot (as well as cold) patches of atmosphere
to deform, separate, and mix in time.","['Exoplanet atmospheric variability (2020)', 'Exoplanet atmospheric composition (2021)', 'Bayesian statistics (1900)', 'Astrophysical fluid dynamics (101)', 'Astronomy data analysis (1858)']","['Sweden', 'Germany', 'Spain', 'Netherlands', 'France']"
"Speaker representation learning is critical for modern voice recognition systems. While supervised learning techniques require extensive labeled data, unsupervised methodologies can leverage vast unlabeled corpora, offering a scalable solution. This paper introduces self-supervised reflective learning (SSRL), a novel paradigm that streamlines existing iterative unsupervised frameworks. SSRL integrates self-supervised knowledge distillation with online clustering to refine pseudo labels and train the model without iterative bottlenecks.
Specifically, a teacher model continually refines pseudo labels through online clustering, providing dynamic supervision signals to train the student model. The student model undergoes noisy student training with input and model noise to boost its modeling capacity. The teacher model is updated via an exponential moving average of the student, acting as an ensemble of past iterations. Further, a pseudo label queue retains historical labels for consistency, and noisy label modeling directs learning towards clean samples.
Experiments on VoxCeleb show SSRL’s superiority over current iterative approaches, surpassing the performance of a 5-round method in just a single training round. Ablation studies validate the contributions of key components like noisy label modeling and pseudo label queues. Moreover, consistent improvements in pseudo labeling and the convergence of cluster counts demonstrate SSRL’s effectiveness in deciphering unlabeled data. This work marks an important advancement in efficient and accurate speaker representation learning through the novel reflective learning paradigm.","['Self-supervised learning', 'self-labeling', 'knowledge distillation', 'noisy label modeling', 'speaker recognition']",[]
"We report the observations of two self-lensing pulses from KIC 12254688 in Transiting Exoplanet Survey Satellite (TESS) light curves. This system, containing a F2V star and white-dwarf companion, was amongst the first self-lensing binary systems discovered by the Kepler Space Telescope over the past decade. Each observed pulse occurs when the white dwarf transits in front of its companion star, gravitationally lensing the star’s surface, thus making it appear brighter to a distant observer. These two pulses are the very first self-lensing events discovered in TESS observations. We describe the methods by which the data were acquired and detrended, as well as the best-fit binary parameters deduced from our self-lensing+radial velocity model. We highlight the difficulties of finding new self-lensing systems with TESS, and we discuss the types of self-lensing systems that TESS may be more likely to discover in the future.","['Compact binary stars (283)', 'Gravitational microlensing (672)', 'White', 'Dwarf', 'Stars (1799)']",[]
"PSR J1012+5307 is a millisecond pulsar with an extremely low-mass (ELM) white dwarf (WD) companion in an orbit of 14.5 hours. Magnetic braking (MB) plays an important role in influencing the orbital evolution of binary systems with a low-mass (<1−2⁢M⊙absent12subscript𝑀direct-product<1-2~{}M_{\odot}< 1 - 2 italic_M start_POSTSUBSCRIPT ⊙ end_POSTSUBSCRIPT) donor star. At present, there exist several different MB descriptions. In this paper, we investigate the formation of PSR J1012+5307 as a probe to test the plausible MB model. Employing a detailed stellar evolution model by the MESA code, we find that the Convection And Rotation Boosted MB and the ’Intermediate’ MB models can reproduce the WD mass, WD radius, WD surface gravity, neutron-star mass, and orbital period observed in PSR J1012+5307. However, our simulated WD has higher effective temperature than the observation. Other three MB mechanisms including the standard MB model are too weak to account for the observed orbital period in a Hubble time. A long cooling timescale caused by H-shell flashes of the WD may alleviate the discrepancy between the simulated effective temperature and the observed value.","['Stars: evolution:', 'Magnetic braking –', 'Stars:', 'White dwarfs –Binaries: general –', 'Pulsars:', 'PSR', 'J1012+5307']",['China']
"In terms of human-computer interaction, it is becoming more and more important to correctly understand the user’s emotional state in a conversation, so the task of multimodal emotion recognition (MER) started to receive more attention. However, existing emotion classification methods usually perform classification only once. Sentences are likely to be misclassified in a single round of classification. Previous work usually ignores the similarities and differences between different morphological features in the fusion process. To address the above issues, we propose a two-stage emotion recognition model based on graph contrastive learning (TS-GCL). First, we encode the original dataset with different preprocessing modalities. Second, a graph contrastive learning (GCL) strategy is introduced for these three modal data with other structures to learn similarities and differences within and between modalities. Finally, we use MLP twice to achieve the final emotion classification. This staged classification method can help the model to better focus on different levels of emotional information, thereby improving the performance of the model. Extensive experiments show that TS-GCL has superior performance on IEMOCAP and MELD datasets compared with previous methods.","['graph contrastive learning', 'graph convolutional network', 'multimodal emotion recognition', 'two-stage classification']",[]
"Sequential recommenders are crucial to the success of online applications, e.g., e-commerce, video streaming, and social media. While model architectures continue to improve, for every new application domain, we still have to train a new model from scratch for high quality recommendations. On the other hand, pre-trained language and vision models have shown great success in zero-shot or few-shot adaptation to new application domains. Inspired by the success of pre-trained models in peer AI fields, we propose a novel pre-trained sequential recommendation framework: PrepRec. We learn universal item representations by modeling item popularity dynamics. Through extensive experiments on five real-world datasets, we show that PrepRec, without any auxiliary information, can not only zero-shot transfer to a new domain, but achieve competitive performance compared to state-of-the-art sequential recommender models with only a fraction of the model size. In addition, with a simple post-hoc interpolation, PrepRec can improve the performance of existing sequential recommenders on average by 13.8% in Recall@10 and 29.5% in NDCG@10. We provide an anonymized implementation of PrepRec at https://anonymous.4open.science/r/PrepRec--2F60/.","['Recommender', 'System', 'Neural', 'Collaborative', 'Filtering', 'Sequential', 'Recommendation', 'Zero-shot', 'Sequential', 'Recommendation']",[]
"We propose a novel text-to-speech (TTS) framework centered around a neural transducer. Our approach divides the whole TTS pipeline into semantic-level sequence-to-sequence (seq2seq) modeling and fine-grained acoustic modeling stages, utilizing discrete semantic tokens obtained from wav2vec2.0 embeddings. For a robust and efficient alignment modeling, we employ a neural transducer named token transducer for the semantic token prediction, benefiting from its hard monotonic alignment constraints. Subsequently, a non-autoregressive (NAR) speech generator efficiently synthesizes waveforms from these semantic tokens. Additionally, a reference speech controls temporal dynamics and acoustic conditions at each stage. This decoupled framework reduces the training complexity of TTS while allowing each stage to focus on semantic and acoustic modeling. Our experimental results on zero-shot adaptive TTS demonstrate that our model surpasses the baseline in terms of speech quality and speaker similarity, both objectively and subjectively. We also delve into the inference speed and prosody control capabilities of our approach, highlighting the potential of neural transducers in TTS frameworks.","['speech synthesis', 'neural transducer', 'zero-shot adaptive', 'TTS', 'speech representation.']",[]
"We consider MRL maps (Markov-Renyi-Lüroth), a class of interval maps with infinitely many branches that can have parabolic fixed points. We prove that for every MRL map T𝑇Titalic_T, the Lyapunov spectrum can be expressed in terms of the Legendre transform of the topological pressure of −t⁢log⁡|T′|𝑡superscript𝑇′-t\log|T^{\prime}|- italic_t roman_log | italic_T start_POSTSUPERSCRIPT ′ end_POSTSUPERSCRIPT |, generalizing previous results in the area. We also show that the Lyapunov spectrum coincides with a function directly related to the Newton-Raphson method applied to the topological pressure of −t⁢log⁡|T′|𝑡superscript𝑇′-t\log|T^{\prime}|- italic_t roman_log | italic_T start_POSTSUPERSCRIPT ′ end_POSTSUPERSCRIPT |.","['Lyapunov spectrum', 'thermodynamic formalism', 'Newton-Raphson method.']",[]
"Real-time safety metrics are important for the automated driving system (ADS) to assess the risk of driving situations and to assist the decision-making. Although a number of real-time safety metrics have been proposed in the literature, systematic performance evaluation of these safety metrics has been lacking. As different behavioral assumptions are adopted in different safety metrics, it is difficult to compare the safety metrics and evaluate their performance. To overcome this challenge, in this study, we propose an evaluation framework utilizing logged vehicle trajectory data, in that vehicle trajectories for both subject vehicle (SV) and background vehicles (BVs) are obtained and the prediction errors caused by behavioral assumptions can be eliminated. Specifically, we examine whether the SV is in a collision unavoidable situation at each moment, given all near-future trajectories of BVs. In this way, we level the ground for a fair comparison of different safety metrics, as a good safety metric should always alarm in advance to the collision unavoidable moment. When trajectory data from a large number of trips are available, we can systematically evaluate and compare different metrics’ statistical performance. In the case study, three representative real-time safety metrics, including the time-to-collision (TTC) [1], the PEGASUS Criticality Metric (PCM) [2] and the Model Predictive Instantaneous Safety Metric (MPrISM) [3], are evaluated using a large-scale simulated trajectory dataset. The results demonstrate that the MPrISM achieves the highest recall and the PCM has the best accuracy. The proposed evaluation framework is important for researchers, practitioners, and regulators to characterize different metrics, and to select appropriate metrics for different applications. Moreover, by conducting failure analysis on moments when a safety metric failed, we can identify its potential weaknesses which are valuable for its potential refinements and improvements.","['Safety metric', 'autonomous vehicle', 'logged trajectory data']",[]
"Specific emitter identification (SEI) technology is significant in device administration scenarios, such as self-organized networking and spectrum management, owing to its high security.
For nonlinear and non-stationary electromagnetic signals, SEI often employs variational modal decomposition (VMD) to decompose the signal in order to effectively characterize the distinct device fingerprint.
However, the trade-off of VMD between the robustness to noise and the ability to preserve signal information has not been investigated in the current literature.
Moreover, the existing VMD algorithm does not utilize the stability of the intrinsic distortion of emitters within a certain
temporal span, consequently constraining its practical applicability in SEI.
In this paper, we propose a joint variational modal decomposition (JVMD) algorithm, which is an improved version of VMD by simultaneously implementing modal decomposition on multi-frame signals.
The consistency of multi-frame signals in terms of the central frequencies and the inherent modal functions (IMFs) is exploited, which effectively highlights the distinctive characteristics among emitters and reduces noise.
Additionally, the complexity of JVMD is analyzed, which is proven to be more computational-friendly than VMD.
Simulations of both modal decomposition and SEI that involve real-world datasets are presented to illustrate that when compared with VMD, the JVMD algorithm improves the accuracy of device classification and the robustness towards noise.","['Intrinsic modal functions (IMFs)', 'radio frequency fingerprints (RFFs)', 'specific emitter identification (SEI)', 'variational mode decomposition (VMD)']",[]
"While significant advancements have been made in video question answering (VideoQA), the potential benefits of enhancing model generalization through tailored difficulty scheduling have been largely overlooked in existing research. This paper seeks to bridge that gap by incorporating VideoQA into a curriculum learning (CL) framework that progressively trains models from simpler to more complex data. Recognizing that conventional self-paced CL methods rely on training loss for difficulty measurement, which might not accurately reflect the intricacies of video-question pairs, we introduce the concept of uncertainty-aware CL. Here, uncertainty serves as the guiding principle for dynamically adjusting the difficulty. Furthermore, we address the challenge posed by uncertainty by presenting a probabilistic modeling approach for VideoQA. Specifically, we conceptualize VideoQA as a stochastic computation graph, where the hidden representations are treated as stochastic variables. This yields two distinct types of uncertainty: one related to the inherent uncertainty in the data and another pertaining to the model’s confidence. In practice, we seamlessly integrate the VideoQA model into our framework and conduct comprehensive experiments. The findings affirm that our approach not only achieves enhanced performance but also effectively quantifies uncertainty in the context of VideoQA.","['Video question answering', 'curriculum learning', 'uncertainty', 'stochastic computation graph.']",[]
"This paper discusses the limitations of evaluating Masked Language Models (MLMs) in code completion tasks. We highlight that relying on accuracy-based measurements may lead to an overestimation of models’ capabilities by neglecting the syntax rules of programming languages. To address these issues, we introduce a technique called SyntaxEval in which Syntactic Capabilities are used to enhance the evaluation of MLMs. SyntaxEval automates the process of masking elements in the model input based on their  Syntax Trees (ASTs). We conducted a case study on two popular MLMs using data from GitHub repositories. Our results showed negative causal effects between the node types and MLMs’ accuracy. We conclude that MLMs under study fail to predict some syntactic capabilities.","['deep learning', 'code generation', 'interpretability', 'transformers']",[]
"Linear RMS-flux relation has been well established in different spectral states of all accreting systems. In this work, we study the evolution of the frequency-dependent RMS-flux relation of MAXI J1820+070 during the initial decaying phase of the 2018 outburst with Insight-HXMT over a broad energy range 1–150 keV.
As the flux decreases, we first observe a linear RMS-flux relation at frequencies from 2 mHz to 10 Hz, while such a relation breaks at varying times for different energies, leading to a substantial reduction in the slope.
Moreover, we find that the low-frequency variability exhibits the highest sensitivity to the break, which occurs prior to the hard-to-hard state transition time determined through time-averaged spectroscopy, and the time deviation increases with energy. The overall evolution of the RMS-flux slope and intercept suggests the presence of a two-component Comptonization system. One component is radially extended, explaining the strong disk-corona coupling before the break, while the other component extends vertically, contributing to the reduction of the disk-corona coupling after the break. A further vertical expansion of the latter component is required to accommodate the dynamic evolution observed in the RMS-flux slope.
In conclusion, we suggest that the RMS-flux slope in 1–150 keV band can be employed as an indicator of the disk-corona coupling and the hard-to-hard state transition in MAXI J1820+070 could be partially driven by the changes in the corona geometry.","['accretion (14) – black holes (162) –', 'High energy astrophysics(739)']",['China']
"Diffusion models have emerged as powerful generative tools, rivaling GANs in sample quality and mirroring the likelihood scores of autoregressive models. A subset of these models, exemplified by DDIMs, exhibit an inherent asymmetry: they are trained over T𝑇Titalic_T steps but only sample from a subset of
T𝑇Titalic_T during generation. This selective sampling approach, though optimized for speed, inadvertently misses out on vital information from the unsampled steps, leading to potential compromises in sample quality. To address this issue, we present the S22{}^{2}start_FLOATSUPERSCRIPT 2 end_FLOATSUPERSCRIPT-DMs, which is a new training method by using an innovative Ls⁢k⁢i⁢psubscript𝐿𝑠𝑘𝑖𝑝L_{skip}italic_L start_POSTSUBSCRIPT italic_s italic_k italic_i italic_p end_POSTSUBSCRIPT, meticulously designed to reintegrate the information omitted during the selective sampling phase. The benefits of this approach are manifold: it notably enhances sample quality, is exceptionally simple to implement, requires minimal code modifications, and is flexible enough to be compatible with various sampling algorithms. On the CIFAR10 dataset, models trained using our algorithm showed an improvement of 3.27% to 14.06% over models trained with traditional methods across various sampling algorithms (DDIMs, PNDMs, DEIS) and different numbers of sampling steps (10, 20, …, 1000). On the CELEBA dataset, the improvement ranged from 8.97% to 27.08%. Access to the code and additional resources is provided in the github.","['Machine', 'Learning', 'ICML']",[]
"Quantum computing offers significant acceleration capabilities over its classical counterpart in various application domains. Consequently, there has been substantial focus on improving quantum computing capabilities. However, to date, the security implications of these quantum computing platforms have been largely overlooked. With the emergence of cloud-based quantum computing services, it is critical to investigate the extension of classical computer security threats to the realm of quantum computing.
In this study, we investigated timing-based side-channel vulnerabilities within IBM’s cloud-based quantum service.
The proposed attack effectively subverts the confidentiality of the executed quantum algorithm, using a more realistic threat model compared to existing approaches. Our experimental results, conducted using IBM’s quantum cloud service, demonstrate that with just 10 measurements, it is possible to identify the underlying quantum computer that executed the circuit. Moreover, when evaluated using the popular Grover circuit, we showcase the ability to leak the quantum oracle with a mere 500 measurements. These findings underline the pressing need to address timing-based vulnerabilities in quantum computing platforms and advocate for enhanced security measures to safeguard sensitive quantum algorithms and data.","['Quantum computing', 'side-channel', 'security', 'cloud computing', 'timing side-channel']",[]
