abstract,keywords,country
We study the possibility of FDM.,[],['India']
"Self-supervised learning (SSL) has become the de facto training paradigm of large models where pre-training is followed by supervised fine-tuning using domain-specific data and labels.
Hypothesizing that SSL models would learn more generic, hence less biased, representations, this study explores the impact of pre-training and fine-tuning strategies on fairness (i.e., performing equally on different demographic breakdowns).
Motivated by human-centric applications on real-world timeseries data, we interpret inductive biases on the model, layer, and metric levels by systematically comparing SSL models to their supervised counterparts. Our findings demonstrate that SSL has the capacity to achieve performance on par with supervised methods while significantly enhancing fairness—exhibiting up to a 27% increase in fairness with a mere 1% loss in performance through self-supervision. Ultimately, this work underscores SSL’s potential in human-centric computing, particularly high-stakes, data-scarce application domains like healthcare.",[],[]
"Machine learning models underpin many modern financial systems for use cases such as fraud detection and churn prediction. Most are based on supervised learning with hand-engineered features, which relies heavily on the availability of labelled data. Large self-supervised generative models have shown tremendous success in natural language processing and computer vision, yet so far they haven’t been adapted to multivariate time series of financial transactions. In this paper, we present a generative pretraining method that can be used to obtain contextualised embeddings of financial transactions. Benchmarks on public datasets demonstrate that it outperforms state-of-the-art self-supervised methods on a range of downstream tasks. We additionally perform large-scale pretraining of an embedding model using a corpus of data from 180 issuing banks containing 5.1 billion transactions and apply it to the card fraud detection problem on hold-out datasets. The embedding model significantly improves value detection rate at high precision thresholds and transfers well to out-of-domain distributions.","['transaction embeddings', 'self-supervised learning', 'generative modelling', 'multivariate time series', 'fraud detection']",[]
"Perceiving the complete shape of occluded objects is essential for human and machine intelligence. While the amodal segmentation task is to predict the complete mask of partially occluded objects, it is time-consuming and labor-intensive to annotate the pixel-level ground truth amodal masks. Box-level supervised amodal segmentation addresses this challenge by relying solely on ground truth bounding boxes and instance classes as supervision, thereby alleviating the need for exhaustive pixel-level annotations. Nevertheless, current box-level methodologies encounter limitations in generating low-resolution masks and imprecise boundaries, failing to meet the demands of practical real-world applications. We present a novel solution to tackle this problem by introducing a directed expansion approach from visible masks to corresponding amodal masks. Our approach involves a hybrid end-to-end network based on the overlapping region - the area where different instances intersect. Diverse segmentation strategies are applied for overlapping regions and non-overlapping regions according to distinct characteristics. To guide the expansion of visible masks, we introduce an elaborately-designed connectivity loss for overlapping regions, which leverages correlations with visible masks and facilitates accurate amodal segmentation. Experiments are conducted on several challenging datasets and the results show that our proposed method can outperform existing state-of-the-art methods with large margins.",[],[]
"Stereo matching and semantic segmentation are significant tasks in binocular satellite 3D reconstruction. However, previous studies primarily view these as independent parallel tasks, lacking an integrated multitask learning framework. This work introduces a solution, the Single-branch Semantic Stereo Network (S33{}^{3}start_FLOATSUPERSCRIPT 3 end_FLOATSUPERSCRIPTNet), which innovatively combines semantic segmentation and stereo matching using Self-Fuse and Mutual-Fuse modules. Unlike preceding methods that utilize semantic or disparity information independently, our method identifies and leverages the intrinsic link between these two tasks, leading to a more accurate understanding of semantic information and disparity estimation. Comparative testing on the US3D dataset proves the effectiveness of our S33{}^{3}start_FLOATSUPERSCRIPT 3 end_FLOATSUPERSCRIPTNet. Our model improves the mIoU in semantic segmentation from 61.38 to 67.39, and reduces the D1-Error and average endpoint error (EPE) in disparity estimation from 10.051 to 9.579 and 1.439 to 1.403 respectively, surpassing existing competitive methods. Our codes are available at: https://github.com/CVEO/S3Net.",[],[]
,[],[]
"This paper discusses pairing double/debiased machine learning (DDML) with stacking, a model averaging method for combining multiple candidate learners, to estimate structural parameters. We introduce two new stacking approaches for DDML: short-stacking exploits the cross-fitting step of DDML to substantially reduce the computational burden and pooled stacking enforces common stacking weights over cross-fitting folds. Using calibrated simulation studies and two applications estimating gender gaps in citations and wages, we show that DDML with stacking is more robust to partially unknown functional forms than common alternative approaches based on single pre-selected learners. We provide Stata and R software implementing our proposals.
Keywords: causal inference, partially linear model, high-dimensional models, super learners, nonparametric estimation 
JEL: C21, C26, C52, C55, J01, J08",[],[]
"Multimodal learning significantly benefits cancer survival prediction, especially the integration of pathological images and genomic data. Despite advantages of multimodal learning for cancer survival prediction, massive redundancy in multimodal data prevents it from extracting discriminative and compact information: (1) An extensive amount of intra-modal task-unrelated information blurs discriminability, especially for gigapixel whole slide images (WSIs) with many patches in pathology and thousands of pathways in genomic data, leading to an “intra-modal redundancy” issue. (2) Duplicated information among modalities dominates the representation of multimodal data, which makes modality-specific information prone to being ignored, resulting in an “inter-modal redundancy” issue. To address these, we propose a new framework, Prototypical Information Bottlenecking and Disentangling (PIBD), consisting of Prototypical Information Bottleneck (PIB) module for intra-modal redundancy and Prototypical Information Disentanglement (PID) module for inter-modal redundancy. Specifically, a variant of information bottleneck, PIB, is proposed to model prototypes approximating a bunch of instances for different risk levels, which can be used for selection of discriminative instances within modality. PID module decouples entangled multimodal data into compact distinct components: modality-common and modality-specific knowledge, under the guidance of the joint prototypical distribution. Extensive experiments on five cancer benchmark datasets demonstrated our superiority over other methods. The code is released 111https://github.com/zylbuaa/PIBD.git.",[],[]
"Advances in image diffusion models have recently led to notable improvements in the generation of high-quality images.
In combination with Neural Radiance Fields (NeRFs), they enabled new opportunities in 3D generation.
However, most generative 3D approaches are object-centric and applying them to editing existing photorealistic scenes is not trivial.
We propose SIGNeRF, a novel approach for fast and controllable NeRF scene editing and scene-integrated object generation.
A new generative update strategy ensures 3D consistency across the edited images, without requiring iterative optimization.
We find that depth-conditioned diffusion models inherently possess the capability to generate 3D consistent views by requesting a grid of images instead of single views.
Based on these insights, we introduce a multi-view reference sheet of modified images.
Our method updates an image collection consistently based on the reference sheet and refines the original NeRF with the newly generated image set in one go.
By exploiting the depth conditioning mechanism of the image diffusion model, we gain fine control over the spatial location of the edit and enforce shape guidance by a selected region or an external mesh.",[],[]
"A topological space is said to be DRC (\DRS) iff it possesses a dense,
relatively countably compact (or relatively sequentially compact, respectively) subspace.
The concept of
selectively pseudocompact game Sp(X) and the
selectively sequentially pseudocompact game Ssp(X) were
introduced by Dorantes-Aldama and Shakhmatov.
They explored the relationship between the existence of a winning strategy
and a stationary winning strategy for player P in these games.
In particular, they observed that there exists a stationary winning strategy
in the game Sp(X) (Ssp(X)) for Player P iff X𝑋Xitalic_X is DRC (or \DRS, respectively).
In this paper we introduce natural weakening of the properties
DRC and \DRS:
a space X𝑋Xitalic_X is DRCω𝜔{}_{\omega}start_FLOATSUBSCRIPT italic_ω end_FLOATSUBSCRIPT (DRSω𝜔{}_{\omega}start_FLOATSUBSCRIPT italic_ω end_FLOATSUBSCRIPT)  iff there is a
sequence ⟨Dn:n∈ω⟩delimited-⟨⟩:subscript𝐷𝑛𝑛𝜔\left\langle D_{n}:n\in{\omega}\right\rangle⟨ italic_D start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT : italic_n ∈ italic_ω ⟩ of dense subsets of X𝑋Xitalic_X such that every sequence
⟨dn:n∈ω⟩delimited-⟨⟩:subscript𝑑𝑛𝑛𝜔\left\langle d_{n}:n\in{\omega}\right\rangle⟨ italic_d start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT : italic_n ∈ italic_ω ⟩ with
dn∈Dnsubscript𝑑𝑛subscript𝐷𝑛d_{n}\in D_{n}italic_d start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT ∈ italic_D start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT has an accumulation point (or contains a convergent subsequence, respectively).
These properties are also equivalent
to the existence of some limited knowledge winning strategy on the
corresponding games S⁢p⁢(X)𝑆𝑝𝑋Sp(X)italic_S italic_p ( italic_X ) and S⁢s⁢p⁢(X)𝑆𝑠𝑝𝑋Ssp(X)italic_S italic_s italic_p ( italic_X ).
Clearly, \DRS implies DRC and DRSω𝜔{}_{\omega}start_FLOATSUBSCRIPT italic_ω end_FLOATSUBSCRIPT, DRC or DRSω𝜔{}_{\omega}start_FLOATSUBSCRIPT italic_ω end_FLOATSUBSCRIPT imply DRCω𝜔{}_{\omega}start_FLOATSUBSCRIPT italic_ω end_FLOATSUBSCRIPT.
The main part of this paper is devoted to prove that apart from these trivial implications, consistently there are no
other implications between these properties.","['countably compact', 'relatively countably compact', 'relatively sequentially compact', 'pseudocompact']",[]
"The structure of the irreducible collective spaces of the group
S⁢p⁢(12,R)𝑆𝑝12𝑅Sp(12,R)italic_S italic_p ( 12 , italic_R ), which many-particle nuclear states are classified
according to the chain S⁢p⁢(12,R)⊃U⁢(6)⊃S⁢O⁢(6)⊃S⁢Up⁢n⁢(3)⊗S⁢O⁢(2)⊃S⁢O⁢(3)superset-of𝑆𝑝12𝑅𝑈6superset-of𝑆𝑂6superset-oftensor-product𝑆subscript𝑈𝑝𝑛3𝑆𝑂2superset-of𝑆𝑂3Sp(12,R)\supset U(6)\supset SO(6)\supset SU_{pn}(3)\otimes SO(2)\supset SO(3)italic_S italic_p ( 12 , italic_R ) ⊃ italic_U ( 6 ) ⊃ italic_S italic_O ( 6 ) ⊃ italic_S italic_U start_POSTSUBSCRIPT italic_p italic_n end_POSTSUBSCRIPT ( 3 ) ⊗ italic_S italic_O ( 2 ) ⊃ italic_S italic_O ( 3 ) of the proton-neutron
symplectic model (PNSM), is considered in detail. This chain of the
PNSM was shown to correspond to a microscopic shell-model version of
the Bohr-Mottelson collective model. The construction of the
relevant shell-model representations of the S⁢p⁢(12,R)𝑆𝑝12𝑅Sp(12,R)italic_S italic_p ( 12 , italic_R ) group along
this chain is considered for three nuclei with varying collective
properties and from different mass regions. It is shown that the
S⁢Up⁢n⁢(3)𝑆subscript𝑈𝑝𝑛3SU_{pn}(3)italic_S italic_U start_POSTSUBSCRIPT italic_p italic_n end_POSTSUBSCRIPT ( 3 ) basis states of the S⁢p⁢(12,R)𝑆𝑝12𝑅Sp(12,R)italic_S italic_p ( 12 , italic_R ) representations are
always Pauli allowed for υ≥υ0𝜐subscript𝜐0\upsilon\geq\upsilon_{0}italic_υ ≥ italic_υ start_POSTSUBSCRIPT 0 end_POSTSUBSCRIPT, but organized
in a different way into different S⁢O⁢(6)𝑆𝑂6SO(6)italic_S italic_O ( 6 ) shells. This is in
contrast to the case of filling the levels of the standard
three-dimensional harmonic oscillator and using the plethysm
operation. Although the S⁢Up⁢n⁢(3)𝑆subscript𝑈𝑝𝑛3SU_{pn}(3)italic_S italic_U start_POSTSUBSCRIPT italic_p italic_n end_POSTSUBSCRIPT ( 3 ) multiplets with υ<υ0𝜐subscript𝜐0\upsilon<\upsilon_{0}italic_υ < italic_υ start_POSTSUBSCRIPT 0 end_POSTSUBSCRIPT are not all Pauli forbidden, it is safe to discard
them, as it was actually done in the practical applications.",[],['Bulgaria']
"Source-free domain adaptation (SFDA) aims to transfer knowledge learned from a source domain to an unlabeled target domain, where the source data is unavailable during adaptation. Existing approaches for SFDA focus on self-training usually including well-established entropy minimization and pseudo-labeling techniques.
Recent work suggested a co-learning strategy to improve the quality of the generated target pseudo-labels using robust pre-trained networks such as Swin-B. However, since the generated pseudo-labels depend on the source model, they may be noisy due to domain shift.
In this paper, we view SFDA from the perspective of label noise learning and learn to de-confuse the pseudo-labels.
More specifically, we learn a noise transition matrix of the pseudo-labels to capture the label corruption of each class and learn the underlying true label distribution.
Estimating the noise transition matrix enables a better true class-posterior estimation results with better prediction accuracy.
We demonstrate the effectiveness of our approach applied with several SFDA methods: SHOT, SHOT++, and AaD.
We obtain state-of-the-art results on three domain adaptation datasets: VisDA, DomainNet, and OfficeHome.",[],[]
"The burgeoning field of Artificial Intelligence Generated Content (AIGC) is witnessing rapid advancements, particularly in video generation. This paper introduces AIGCBench, a pioneering comprehensive and scalable benchmark designed to evaluate a variety of video generation tasks, with a primary focus on Image-to-Video (I2V) generation. AIGCBench tackles the limitations of existing benchmarks, which suffer from a lack of diverse datasets, by including a varied and open-domain image-text dataset that evaluates different state-of-the-art algorithms under equivalent conditions. We employ a novel text combiner and GPT-4 to create rich text prompts, which are then used to generate images via advanced Text-to-Image models. To establish a unified evaluation framework for video generation tasks, our benchmark includes 11 metrics spanning four dimensions to assess algorithm performance. These dimensions are control-video alignment, motion effects, temporal consistency, and video quality. These metrics are both reference video-dependent and video-free, ensuring a comprehensive evaluation strategy. The evaluation standard proposed correlates well with human judgment, providing insights into the strengths and weaknesses of current I2V algorithms. The findings from our extensive experiments aim to stimulate further research and development in the I2V field. AIGCBench represents a significant step toward creating standardized benchmarks for the broader AIGC landscape, proposing an adaptable and equitable framework for future assessments of video generation tasks.",[],[]
,[],[]
"A large part of the discussion on entanglement islands has explored the specific setup of 2⁢d2𝑑2d2 italic_d JT gravity with a flat heatbath coupled to a 2⁢d2𝑑2d2 italic_d CFT.
In this paper, we consider a more general setup and treatment of islands in a d−limit-from𝑑d-italic_d -dimensional AdS black hole background. The quantum fields modeling the Hawking radiation have a scale and are consistently inherited from a conformal parent theory; their symmetries are thus compatible with those of curved backgrounds. We demonstrate explicitly that the existence of islands is sensitive to the choice of CFT used to model the Hawking radiation.
We compute the renormalised entanglement entropy of conformal fields on a negatively curved background in d𝑑ditalic_d dimensions at zero temperature as well as the thermal regulated entropy of an entangling region near the UV boundary. Using the latter quantity as the entropy of the Hawking radiation, we find that islands never emerge for d>2𝑑2d>2italic_d > 2.",[],[]
"Recent research has shown the potential of deep learning in multi-parametric MRI-based visual pathway (VP) segmentation. However, obtaining labeled data for training is laborious and time-consuming. Therefore, it is crucial to develop effective algorithms in situations with limited labeled samples. In this work, we propose a label-efficient deep learning method with self-ensembling (LESEN). LESEN incorporates supervised and unsupervised losses, enabling the student and teacher models to mutually learn from each other, forming a self-ensembling mean teacher framework. Additionally, we introduce a reliable unlabeled sample selection (RUSS) mechanism to further enhance LESEN’s effectiveness. Our experiments on the human connectome project (HCP) dataset demonstrate the superior performance of our method when compared to state-of-the-art techniques, advancing multimodal VP segmentation for comprehensive analysis in clinical and research settings. The implementation code will be available at: https://github.com/aldiak/Semi-Supervised-Multimodal-Visual-Pathway- Delineation.",[],['China']
"Microwave electric field sensing is of importance for a wide range of applications in areas of remote sensing, radar astronomy and communications. Over the past decade, Rydberg atoms, owing to their exaggerated response to microwave electric fields, plentiful optional energy levels and integratable preparation methods, have been used in ultra-sensitive, wide broadband, traceable, stealthy microwave electric field sensing. This review first introduces the basic concept of quantum sensing, properties of Rydberg atoms and principles of quantum sensing of microwave electric fields with Rydberg atoms. Then an overview of this very active research direction is gradually expanded, covering progresses of sensitivity and bandwidth in Rydberg atoms based microwave sensing, superheterodyne quantum sensing with microwave-dressed Rydberg atoms, quantum-enhanced sensing of microwave electric field, recent advanced quantum measurement systems and approaches to further improve the performance of microwave electric field sensing. Finally, a brief outlook on future development directions is discussed.",[],[]
"E-commerce platforms usually present an ordered list, mixed with several organic items and an advertisement, in response to each user’s page view request. This list, the outcome of ad auction and allocation processes, directly impacts the platform’s ad revenue and gross merchandise volume (GMV). Specifically, the ad auction determines which ad is displayed and the corresponding payment, while the ad allocation decides the display positions of the advertisement and organic items. The prevalent methods of segregating the ad auction and allocation into two distinct stages face two problems: 1) Ad auction does not consider externalities, such as the influence of actual display position and context on ad Click-Through Rate (CTR); 2) The ad allocation, which utilizes the auction-winning ad’s payment to determine the display position dynamically, fails to maintain incentive compatibility (IC) for the advertisement. For instance, in the auction stage employing the traditional Generalized Second Price (GSP) , even if the winning ad increases its bid, its payment remains unchanged. This implies that the advertisement cannot secure a better position and thus loses the opportunity to achieve higher utility in the subsequent ad allocation stage. Previous research often focused on one of the two stages, neglecting the two-stage problem, which may result in suboptimal outcomes.

Therefore, this paper proposes a deep automated mechanism that integrates ad auction and allocation, ensuring both IC and Individual Rationality (IR) in the presence of externalities while maximizing revenue and GMV. The mechanism takes candidate ads and the ordered list of organic items as input. For each candidate ad, several candidate allocations are generated by inserting the ad in different positions of the ordered list of organic items. For each candidate allocation, a list-wise model takes the entire allocation as input and outputs the predicted result for each ad and organic item to model the global externalities. Finally, an automated auction mechanism, modeled by deep neural networks, is executed to select the optimal allocation. Consequently, this mechanism simultaneously decides the ranking, payment, and display position of the ad. Furthermore, the proposed mechanism results in higher revenue and GMV than state-of-the-art baselines in offline experiments and online A/B tests.","['Automated', 'Mechanism', 'Design', 'Ad', 'Auction', 'Externalities', 'Ad', 'Allocation']",['China']
"The back-end module of Distributed Collaborative Simultaneous Localization and Mapping (DCSLAM) requires solving a nonlinear Pose Graph Optimization (PGO) under a distributed setting, also known as S⁢E⁢(d)𝑆𝐸𝑑SE(d)italic_S italic_E ( italic_d )-synchronization.
Most existing distributed graph optimization algorithms employ a simple sequential partitioning scheme, which may result in unbalanced subgraph dimensions due to the different geographic locations of each robot, and hence imposes extra communication load.
Moreover, the performance of current Riemannian optimization algorithms can be further accelerated.
In this letter, we propose a novel distributed pose graph optimization algorithm combining multi-level partitioning with an accelerated Riemannian optimization method.
Firstly, we employ the multi-level graph partitioning algorithm to preprocess the naive pose graph to formulate a balanced optimization problem.
In addition, inspired by the accelerated coordinate descent method, we devise an Improved Riemannian Block Coordinate Descent (IRBCD) algorithm and the critical point obtained is globally optimal.
Finally, we evaluate the effects of four common graph partitioning approaches on the correlation of the inter-subgraphs, and discover that the Highest scheme has the best partitioning performance.
Also, we implement simulations to quantitatively demonstrate that our proposed algorithm outperforms the state-of-the-art distributed pose graph optimization protocols111We make the code available at https://github.com/tjcunhao/distributed-pose-graph..","['Distributed', 'Pose', 'Graph', 'Optimization', 'Graph', 'Partitioning', 'CSLAM', 'Accelerated', 'Riemannian', 'Optimization']",[]
"We describe how the spin Hall effect (SHE) can be studied from ab-initio by combining
density functional theory with the non-equilibrium Green’s functions technique for quantum
transport into the so-called DFT+NEGF method. After laying down our theoretical approach,
in particular discussing how to compute charge and spin bond currents, DFT+NEGF calculations
are carried out for ideal clean systems. In these the transport is ballistic and the linear
response limit is met. The SHE emerges in a central region attached to two leads when we apply
a bias voltage so that electrons are accelerated by a uniform electric field. As a result, we
obtain a finite spin-Hall current and, by performing a scaling analysis with respect to the
system size, we estimate the “ballistic” spin Hall conductivity (SHC). We consider 5⁢d5𝑑5d5 italic_d
metals with fcc and bcc crystal structures, finding that the SHC exhibits a rough qualitative
dependence on the d𝑑ditalic_d-band filling, and comment on these results in relation to existing
literature. Finally, within the same DFT+NEGF approach, we also predict the appearance of
a current-induced spin dipole moment inside the materials’ unit cell and estimate its magnitude.",[],"['Spain', 'Ireland']"
"Object detection models represented by YOLO series have been widely used and have achieved great results on the high quality datasets, but not all the working conditions are ideal. To settle down the problem of locating targets on low quality datasets, the existing methods either train a new object detection network, or need a large collection of low-quality datasets to train. However, we propose a framework in this paper and apply it on the YOLO models called DiffYOLO. Specifically, we extract feature maps from the denoising diffusion probabilistic models to enhance the well-trained models, which allows us fine-tune YOLO on high-quality datasets and test on low-quality datasets. The results proved this framework can not only prove the performance on noisy datasets, but also prove the detection results on high-quality test datasets. We will supplement more experiments later (with various datasets and network architectures).",[],[]
"Recently, Maurice Chayet and Skip Garibaldi introduced a class of commutative non-associative algebras.
In previous work, we gave an explicit description of these algebras for groups of type G2,F4subscript𝐺2subscript𝐹4G_{2},F_{4}italic_G start_POSTSUBSCRIPT 2 end_POSTSUBSCRIPT , italic_F start_POSTSUBSCRIPT 4 end_POSTSUBSCRIPT and certain forms of E6subscript𝐸6E_{6}italic_E start_POSTSUBSCRIPT 6 end_POSTSUBSCRIPT in terms of octonion and Albert algebras. In this paper, we extend this further by dealing with E7subscript𝐸7E_{7}italic_E start_POSTSUBSCRIPT 7 end_POSTSUBSCRIPT in terms of generalised Freudenthal triple systems.","['non-associative algebras', 'exceptional groups', 'Lie algebras', 'Frobenius algebras', 'E7']",[]
,[],[]
"Diffusion Magnetic Resonance Imaging (dMRI) plays a crucial role in the noninvasive investigation of tissue microstructural properties and structural connectivity in the in vivo human brain. However, to effectively capture the intricate characteristics of water diffusion at various directions and scales, it is important to employ comprehensive q-space sampling. Unfortunately, this requirement leads to long scan times, limiting the clinical applicability of dMRI. To address this challenge, we propose SSOR, a Simultaneous q-Space sampling Optimization and Reconstruction framework.
We jointly optimize a subset of q-space samples using a continuous representation of spherical harmonic functions and a reconstruction network. Additionally, we integrate the unique properties of diffusion magnetic resonance imaging (dMRI) in both the q-space and image domains by applying l⁢1𝑙1l1italic_l 1-norm and total-variation regularization.The experiments conducted on HCP data demonstrate that SSOR has promising strengths both quantitatively and qualitatively and exhibits robustness to noise.",[],[]
"We present enhanced sensing of radio frequency (RF) electric fields (E-fields) by the combined polarizability of Rydberg atoms and the optimized local oscillator (LO) fields of supergheterodyne receiving. Our modified theoretical model reveals the dependencies of sensitivity of E-field amplitude measurement on the polarizability of Rydberg states and the strength of the LO RF field. The enhanced sensitivity of megahertz(MHz) E-field are demonstrated at an optimal LO field for three different Rydberg states 43⁢D5/243subscriptD52\rm 43D_{5/2}43 roman_D start_POSTSUBSCRIPT 5 / 2 end_POSTSUBSCRIPT, 60⁢S1/260subscriptS12\rm 60S_{1/2}60 roman_S start_POSTSUBSCRIPT 1 / 2 end_POSTSUBSCRIPT, and 90⁢S1/290subscriptS12\rm 90S_{1/2}90 roman_S start_POSTSUBSCRIPT 1 / 2 end_POSTSUBSCRIPT. The sensitivity of 63 MHz for the 90⁢S1/290subscriptS12\rm 90S_{1/2}90 roman_S start_POSTSUBSCRIPT 1 / 2 end_POSTSUBSCRIPT state reaches 0.96 μ⁢V/cm/Hz𝜇VcmHz\mu\rm V/cm/\sqrt{Hz}italic_μ roman_V / roman_cm / square-root start_ARG roman_Hz end_ARG that is about an order of magnitude higher than those already published. This result closely approaches the theoretical sensitivity limit of RF dipole antennas, and indicates the potential for breaking the limit in measuring sub-MHz E-fields. This atomic sensor based on Rydberg Stark effect with heterodyne technique is expected to boost an alternative solution to electric dipole antennas.",[],['China']
"We show that any pair of Hadamard subfactors arising from complex Hadamard matrices of order 3333 are either equal or inner conjugate. If the pair of Hadamard subfactors are distinct, their intersection is shown to be a subfactor of the hyperfinite type I⁢I1𝐼subscript𝐼1II_{1}italic_I italic_I start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT factor R𝑅Ritalic_R. We compute its first relative commutant and characterize this subfactor by identifying it with a vertex model subfactor of the Krishnan-Sunder type. A few key invariants, including the Pimsner-Popa probabilistic number, the angle, and the Connes-Størmer relative entropy for the pair of Hadamard subfactors are computed to understand their relative position.",[],[]
"The abstract serves both as a general introduction to the topic and as a brief, non-technical summary of the main results and their implications. Authors are advised to check the author instructions for the journal they are submitting to for word limits and if structural elements like subheadings, citations, or equations are permitted.",[],[]
"Generative artificial intelligence (GenAI) offers various services to users through content creation, which is believed to be one of the most important components in future networks.
However, training and deploying big artificial intelligence models (BAIMs) introduces substantial computational and communication overhead.
This poses a critical challenge to centralized approaches, due to the need of high-performance computing infrastructure and the reliability, secrecy and timeliness issues in long-distance access of cloud services.
Therefore, there is an urging need to decentralize the services, partly moving them from the cloud to the edge and establishing native GenAI services to enable private, timely, and personalized experiences.
In this paper, we propose a brand-new bottom-up BAIM architecture with synergetic big cloud model and small edge models, and design a distributed training framework and a task-oriented deployment scheme for efficient provision of native GenAI services. The proposed framework can facilitate collaborative intelligence, enhance adaptability, gather edge knowledge and alleviate edge-cloud burden.
The effectiveness of the proposed framework is demonstrated through an image generation use case. Finally, we outline fundamental research directions to fully exploit the collaborative potential of edge and cloud for native GenAI and BAIM applications.","['Generative', 'AI', 'big', 'AI model', 'cloud-edge collaboration.']",[]
"While Transformer-based pre-trained language models and their variants exhibit strong semantic representation capabilities, the question of comprehending the information gain derived from the additional components of PLMs remains an open question in this field.
Motivated by recent efforts that prove Multilayer-Perceptrons (MLPs) modules achieving robust structural capture capabilities, even outperforming Graph Neural Networks (GNNs),
this paper aims to quantify whether simple MLPs can further enhance the already potent ability of PLMs to capture linguistic information.
Specifically, we design a simple yet effective probing framework containing MLPs components based on BERT structure and conduct extensive experiments encompassing 10 probing tasks spanning three distinct linguistic levels.
The experimental results demonstrate that MLPs can indeed enhance the comprehension of linguistic structure by PLMs.
Our research provides interpretable and valuable insights into crafting variations of PLMs utilizing MLPs for tasks that emphasize diverse linguistic structures.",[],[]
"UDIL (unified descriptive intensional logic) aims to be an alternative and improved version of Bealer’s logic111for an introduction see [25, 9] (but see the present work for a correction regarding the generalization rule for T2). fulfilling the goal of unifying Bealer’s systems T1 and T2 together with adding features to deal with definite descriptions and singular terms and their related philosophical problems (there are interesting connections to Zalta’s more restricted parallel second-order version in his book Axiomatic Metaphysics). UDIL also allows a much shorter and transparent proof of soundness, in particular with regards to a notoriously difficult preliminary lemma. UDIL stands out as being both formally and philosophically distinct from mainstream approaches to intensionality. One motivation for UDIL is to contribute to the Leibnizean goal of a formal philosophy, that is, a philosophy in which arguments and proofs are carried out entirely within a formal system. 03B65(Primary) 03B45, 03B42, 03A05 (Secondary).",[],[]
,[],[]
,[],[]
"A family of two-unitary complex Hadamard matrices (CHM) stemming from a particular matrix,
of size 36363636 is constructed.
Every matrix in this orbit remains unitary after operations of
partial transpose and reshuffling which makes it
a distinguished subset of CHM.
It provides a novel solution to the quantum version of the Euler
problem, in which each field of the Graeco-Latin square of size six contains a symmetric
superposition of all 36363636 officers with phases being multiples of
sixth root of unity. This simplifies previously known solutions
as all amplitudes of the superposition are equal and the set of phases
consists of 6666 elements only. Multidimensional parameterization
allows for more flexibility in a potential experimental treatment.",[],[]
"This work is concerned with numerical simulation of water freezing
and thawing at pore scale, resolving the complex three-dimensional
geometry of the porous medium. The used model of a porous structure
represents a container partially filled with spherical glass beads.
It has been created artificially by simulation of spheres gradually
falling into the container and organizing themselves due to gravity
and mutual collisions. For this purpose, an original model has been
developed, based on particle interaction forces exponentially decreasing
with distance . This model allows for accurate simulation of collisions
with the coefficient of restitution anywhere between zero and one.
The implementation is notably simple as it employs readily available
high order ODE solvers with time step adaptivity, resolving the moments
of collision in a natural way. For the modeling of the freezing and
thawing processes, two approaches have been utilized: The phase field
approach has been compared to the more simple solution of the heat
equation in a heterogeneous medium, with phase transitions focusing
based on temperature. The phase field approach considers the effects
of surface tension leading to premelting, whereas the simplified model
assumes that surface tension is neglected. The formulation of both
models contains novel components tailored for the given situation.
Their numerical solution has been implemented using an efficient hybrid
parallel algorithm based on the finite volume method and the Runge-Kutta-Merson
solver with adaptive time stepping. Qualitative comparison of the
results of both phase transition modeling approaches is performed
and the influence of surface tension is analyzed. Numerical stability,
accuracy, and computational costs are also discussed.",[],[]
"In extremely large-scale multiple input multiple output (XL-MIMO) systems for future sixth-generation (6G) communications, codebook-based beam training stands out as a promising technology to acquire channel state information (CSI). Despite their effectiveness, when the pilot overhead is limited, existing beam training methods suffer from significant achievable rate degradation for remote users with low signal-to-noise ratio (SNR). To tackle this challenge, leverging the error-correcting capability of channel codes, we introduce channel coding theory into hierarchical beam training to extend the coverage area. Specifically, we establish the duality between hierarchical beam training and channel coding, and the proposed coded beam training scheme serves as a general framework. Then, we present two specific implementations exemplified by coded beam training methods based on Hamming codes and convolutional codes, during which the beam encoding and decoding processes are refined respectively to better accommodate to the beam training problem. Simulation results have demonstrated that, the proposed coded beam training method can enable reliable beam training performance for remote users with low SNR, while keeping training overhead low.","['Beam training', 'channel codes', 'hierarchical codebook', 'convolutional codes', 'Hamming codes.']",[]
